method,checkpoint,question_idx,correct_option_idx,wrong_option_idx,subset_ck8,internal_score_correct,internal_score_wrong,external_score_correct,external_score_wrong,internal_margin_pair,external_margin_pair,internal_win_pair,external_win_pair,pair_outcome
RR,base,1059,2,0,retained,0.6595481634140015,0.22877199947834015,-1.3203125,-2.921875,0.4307761639356613,1.6015625,True,True,lucky_pair
RR,base,1059,2,1,retained,0.6595481634140015,0.24526900053024292,-1.3203125,-2.546875,0.41427916288375854,1.2265625,True,True,retained_pair
RR,base,1059,2,3,retained,0.6595481634140015,0.09166260063648224,-1.3203125,-3.8671875,0.5678855627775192,2.546875,True,True,retained_pair
RR,base,1060,0,1,retained,0.4939877688884735,0.1749071627855301,-2.4296875,-3.7109375,0.3190806061029434,1.28125,True,True,retained_pair
RR,base,1060,0,2,retained,0.4939877688884735,0.2390405386686325,-2.4296875,-4.28125,0.254947230219841,1.8515625,True,True,hidden_pair
RR,base,1060,0,3,retained,0.4939877688884735,0.059784840792417526,-2.4296875,-5.46875,0.434202928096056,3.0390625,True,True,retained_pair
RR,base,1062,1,0,forgotten,0.9160912036895752,0.6090555787086487,-0.890625,-1.6328125,0.3070356249809265,0.7421875,True,True,hidden_pair
RR,base,1062,1,2,forgotten,0.9160912036895752,0.03055454045534134,-0.890625,-6.984375,0.8855366632342339,6.09375,True,True,hidden_pair
RR,base,1062,1,3,forgotten,0.9160912036895752,0.20559580624103546,-0.890625,-3.59375,0.7104953974485397,2.703125,True,True,hidden_pair
RR,base,1069,0,1,retained,0.7043860554695129,0.1793963611125946,-1.109375,-3.5078125,0.5249896943569183,2.3984375,True,True,retained_pair
RR,base,1069,0,2,retained,0.7043860554695129,0.1841648519039154,-1.109375,-3.7734375,0.5202212035655975,2.6640625,True,True,retained_pair
RR,base,1069,0,3,retained,0.7043860554695129,0.42108961939811707,-1.109375,-2.4296875,0.2832964360713959,1.3203125,True,True,retained_pair
RR,base,1081,0,1,retained,0.9556229710578918,0.007217093370854855,1.0,-9.078125,0.948405877687037,10.078125,True,True,retained_pair
RR,base,1081,0,2,retained,0.9556229710578918,0.07494830340147018,1.0,-5.1953125,0.8806746676564217,6.1953125,True,True,lucky_pair
RR,base,1081,0,3,retained,0.9556229710578918,0.012007343582808971,1.0,-8.9453125,0.9436156274750829,9.9453125,True,True,retained_pair
RR,base,1087,0,1,retained,0.7611644864082336,0.011814948171377182,-0.6640625,-7.9296875,0.7493495382368565,7.265625,True,True,retained_pair
RR,base,1087,0,2,retained,0.7611644864082336,0.06084935739636421,-0.6640625,-4.3515625,0.7003151290118694,3.6875,True,True,hidden_pair
RR,base,1087,0,3,retained,0.7611644864082336,0.04106854647397995,-0.6640625,-5.1171875,0.7200959399342537,4.453125,True,True,retained_pair
RR,base,1089,0,1,retained,0.05707039684057236,0.009657238610088825,-6.3984375,-10.1796875,0.04741315823048353,3.78125,True,True,retained_pair
RR,base,1089,0,2,retained,0.05707039684057236,0.02289646491408348,-6.3984375,-8.0859375,0.034173931926488876,1.6875,True,True,retained_pair
RR,base,1089,0,3,retained,0.05707039684057236,0.016652535647153854,-6.3984375,-8.546875,0.0404178611934185,2.1484375,True,True,hidden_pair
RR,base,1091,2,0,retained,0.917722761631012,0.06101178005337715,1.7890625,-7.015625,0.8567109815776348,8.8046875,True,True,retained_pair
RR,base,1091,2,1,retained,0.917722761631012,0.01201324351131916,1.7890625,-9.625,0.9057095181196928,11.4140625,True,True,retained_pair
RR,base,1091,2,3,retained,0.917722761631012,0.13071419298648834,1.7890625,-4.4765625,0.7870085686445236,6.265625,True,True,lucky_pair
RR,base,1093,1,0,suppressed,0.5244967937469482,0.1658105105161667,-1.203125,-3.5546875,0.35868628323078156,2.3515625,True,True,hidden_pair
RR,base,1093,1,2,suppressed,0.5244967937469482,0.31131646037101746,-1.203125,-3.046875,0.2131803333759308,1.84375,True,True,hidden_pair
RR,base,1093,1,3,suppressed,0.5244967937469482,0.14816045761108398,-1.203125,-3.4453125,0.37633633613586426,2.2421875,True,True,retained_pair
RR,base,1095,1,0,forgotten,0.3819521367549896,0.24440355598926544,-3.40625,-3.6875,0.13754858076572418,0.28125,True,True,hidden_pair
RR,base,1095,1,2,forgotten,0.3819521367549896,0.1426233947277069,-3.40625,-4.3125,0.23932874202728271,0.90625,True,True,hidden_pair
RR,base,1095,1,3,forgotten,0.3819521367549896,0.17063148319721222,-3.40625,-4.4765625,0.2113206535577774,1.0703125,True,True,hidden_pair
RR,base,1097,1,0,suppressed,0.1522960066795349,0.012941965833306313,-4.1171875,-12.41796875,0.1393540408462286,8.30078125,True,True,forgotten_pair
RR,base,1097,1,2,suppressed,0.1522960066795349,0.0241447314620018,-4.1171875,-8.46875,0.1281512752175331,4.3515625,True,True,hidden_pair
RR,base,1097,1,3,suppressed,0.1522960066795349,0.01760324463248253,-4.1171875,-9.46875,0.13469276204705238,5.3515625,True,True,lucky_pair
RR,base,1100,0,1,suppressed,0.12858149409294128,0.0707005113363266,-4.15625,-4.5,0.057880982756614685,0.34375,True,True,hidden_pair
RR,base,1100,0,2,suppressed,0.12858149409294128,0.022841548547148705,-4.15625,-6.9140625,0.10573994554579258,2.7578125,True,True,hidden_pair
RR,base,1100,0,3,suppressed,0.12858149409294128,0.038728151470422745,-4.15625,-7.921875,0.08985334262251854,3.765625,True,True,hidden_pair
RR,base,1102,1,0,retained,0.6513471603393555,0.13252510130405426,-1.890625,-3.578125,0.5188220590353012,1.6875,True,True,retained_pair
RR,base,1102,1,2,retained,0.6513471603393555,0.1225571557879448,-1.890625,-4.2734375,0.5287900045514107,2.3828125,True,True,retained_pair
RR,base,1102,1,3,retained,0.6513471603393555,0.05419062823057175,-1.890625,-5.2578125,0.5971565321087837,3.3671875,True,True,retained_pair
RR,base,1109,3,0,retained,0.4427523910999298,0.32183998823165894,-1.875,-2.7890625,0.12091240286827087,0.9140625,True,True,lucky_pair
RR,base,1109,3,1,retained,0.4427523910999298,0.20729193091392517,-1.875,-3.03125,0.23546046018600464,1.15625,True,True,lucky_pair
RR,base,1109,3,2,retained,0.4427523910999298,0.26878756284713745,-1.875,-2.8828125,0.17396482825279236,1.0078125,True,True,retained_pair
RR,base,1111,2,0,forgotten,0.6252989768981934,0.0922161191701889,-2.3125,-5.1484375,0.5330828577280045,2.8359375,True,True,lucky_pair
RR,base,1111,2,1,forgotten,0.6252989768981934,0.09983595460653305,-2.3125,-4.484375,0.5254630222916603,2.171875,True,True,hidden_pair
RR,base,1111,2,3,forgotten,0.6252989768981934,0.11621235311031342,-2.3125,-5.484375,0.5090866237878799,3.171875,True,True,forgotten_pair
RR,base,1117,2,0,retained,0.8047466278076172,0.028465092182159424,-0.921875,-6.8203125,0.7762815356254578,5.8984375,True,True,hidden_pair
RR,base,1117,2,1,retained,0.8047466278076172,0.11201145499944687,-0.921875,-4.5078125,0.6927351728081703,3.5859375,True,True,retained_pair
RR,base,1117,2,3,retained,0.8047466278076172,0.07600734382867813,-0.921875,-4.65625,0.7287392839789391,3.734375,True,True,retained_pair
RR,base,1120,0,1,suppressed,0.7556818723678589,0.03371020406484604,-1.1953125,-5.046875,0.7219716683030128,3.8515625,True,True,hidden_pair
RR,base,1120,0,2,suppressed,0.7556818723678589,0.042283907532691956,-1.1953125,-6.03125,0.7133979648351669,4.8359375,True,True,hidden_pair
RR,base,1120,0,3,suppressed,0.7556818723678589,0.5262249112129211,-1.1953125,-2.0234375,0.22945696115493774,0.828125,True,True,hidden_pair
RR,base,1121,0,1,lucky,0.46629568934440613,0.21455304324626923,-2.1796875,-3.0,0.2517426460981369,0.8203125,True,True,retained_pair
RR,base,1121,0,2,lucky,0.46629568934440613,0.24685335159301758,-2.1796875,-4.984375,0.21944233775138855,2.8046875,True,True,lucky_pair
RR,base,1121,0,3,lucky,0.46629568934440613,0.2756362855434418,-2.1796875,-3.671875,0.19065940380096436,1.4921875,True,True,lucky_pair
RR,base,1124,1,0,suppressed,0.7261375188827515,0.009810270741581917,-0.9609375,-7.265625,0.7163272481411695,6.3046875,True,True,retained_pair
RR,base,1124,1,2,suppressed,0.7261375188827515,0.026684623211622238,-0.9609375,-5.859375,0.6994528956711292,4.8984375,True,True,hidden_pair
RR,base,1124,1,3,suppressed,0.7261375188827515,0.05275564268231392,-0.9609375,-6.765625,0.6733818762004375,5.8046875,True,True,hidden_pair
RR,base,1126,1,0,retained,0.817842960357666,0.22446689009666443,-1.234375,-3.6171875,0.5933760702610016,2.3828125,True,True,retained_pair
RR,base,1126,1,2,retained,0.817842960357666,0.37224718928337097,-1.234375,-2.8203125,0.44559577107429504,1.5859375,True,True,hidden_pair
RR,base,1126,1,3,retained,0.817842960357666,0.22410789132118225,-1.234375,-3.09375,0.5937350690364838,1.859375,True,True,retained_pair
RR,base,1129,2,0,retained,0.8414336442947388,0.07227321714162827,-0.6171875,-3.7421875,0.7691604271531105,3.125,True,True,retained_pair
RR,base,1129,2,1,retained,0.8414336442947388,0.040623996406793594,-0.6171875,-4.234375,0.8008096478879452,3.6171875,True,True,retained_pair
RR,base,1129,2,3,retained,0.8414336442947388,0.07605744153261185,-0.6171875,-4.4140625,0.7653762027621269,3.796875,True,True,hidden_pair
RR,base,1135,3,0,retained,0.4782836139202118,0.3811347186565399,-2.8125,-3.15625,0.09714889526367188,0.34375,True,True,retained_pair
RR,base,1135,3,1,retained,0.4782836139202118,0.3332008421421051,-2.8125,-2.9375,0.1450827717781067,0.125,True,True,retained_pair
RR,base,1135,3,2,retained,0.4782836139202118,0.04203007370233536,-2.8125,-6.578125,0.43625354021787643,3.765625,True,True,lucky_pair
RR,base,1136,2,0,suppressed,0.954774022102356,0.18155066668987274,2.2734375,-2.8046875,0.7732233554124832,5.078125,True,True,forgotten_pair
RR,base,1136,2,1,suppressed,0.954774022102356,0.1061776727437973,2.2734375,-3.25,0.8485963493585587,5.5234375,True,True,hidden_pair
RR,base,1136,2,3,suppressed,0.954774022102356,0.7195660471916199,2.2734375,-0.953125,0.23520797491073608,3.2265625,True,True,retained_pair
RR,base,1138,0,1,retained,0.8520569205284119,0.5303004384040833,0.1484375,-1.5625,0.3217564821243286,1.7109375,True,True,forgotten_pair
RR,base,1138,0,2,retained,0.8520569205284119,0.012844334356486797,0.1484375,-6.9140625,0.8392125861719251,7.0625,True,True,retained_pair
RR,base,1138,0,3,retained,0.8520569205284119,0.30313482880592346,0.1484375,-2.4296875,0.5489220917224884,2.578125,True,True,retained_pair
RR,base,1146,0,1,retained,0.7971044182777405,0.3964954614639282,-1.125,-2.8671875,0.40060895681381226,1.7421875,True,True,retained_pair
RR,base,1146,0,2,retained,0.7971044182777405,0.062282413244247437,-1.125,-8.859375,0.734822005033493,7.734375,True,True,retained_pair
RR,base,1146,0,3,retained,0.7971044182777405,0.29162076115608215,-1.125,-2.6796875,0.5054836571216583,1.5546875,True,True,retained_pair
RR,base,1147,1,0,retained,0.8893199563026428,0.014634378254413605,1.875,-5.84375,0.8746855780482292,7.71875,True,True,retained_pair
RR,base,1147,1,2,retained,0.8893199563026428,0.008510499261319637,1.875,-6.7265625,0.8808094570413232,8.6015625,True,True,retained_pair
RR,base,1147,1,3,retained,0.8893199563026428,0.052776534110307693,1.875,-4.921875,0.8365434221923351,6.796875,True,True,retained_pair
RR,base,1149,1,0,retained,0.48888158798217773,0.23285828530788422,-2.1875,-4.0390625,0.2560233026742935,1.8515625,True,True,retained_pair
RR,base,1149,1,2,retained,0.48888158798217773,0.17422468960285187,-2.1875,-3.3828125,0.31465689837932587,1.1953125,True,True,retained_pair
RR,base,1149,1,3,retained,0.48888158798217773,0.1983279436826706,-2.1875,-3.2421875,0.29055364429950714,1.0546875,True,True,retained_pair
RR,base,1151,0,1,lucky,0.9391053915023804,0.1927221566438675,-1.2578125,-5.34375,0.7463832348585129,4.0859375,True,True,retained_pair
RR,base,1151,0,2,lucky,0.9391053915023804,0.10461030900478363,-1.2578125,-5.8515625,0.8344950824975967,4.59375,True,True,retained_pair
RR,base,1151,0,3,lucky,0.9391053915023804,0.09598628431558609,-1.2578125,-6.6328125,0.8431191071867943,5.375,True,True,retained_pair
RR,base,1154,0,1,retained,0.37643787264823914,0.18894031643867493,-3.234375,-4.7578125,0.1874975562095642,1.5234375,True,True,retained_pair
RR,base,1154,0,2,retained,0.37643787264823914,0.03331170231103897,-3.234375,-7.765625,0.34312617033720016,4.53125,True,True,forgotten_pair
RR,base,1154,0,3,retained,0.37643787264823914,0.11322678625583649,-3.234375,-4.7265625,0.26321108639240265,1.4921875,True,True,retained_pair
RR,base,1155,1,0,retained,0.7928237318992615,0.5388419032096863,-0.1796875,-2.3515625,0.2539818286895752,2.171875,True,True,retained_pair
RR,base,1155,1,2,retained,0.7928237318992615,0.3080427944660187,-0.1796875,-2.921875,0.4847809374332428,2.7421875,True,True,retained_pair
RR,base,1155,1,3,retained,0.7928237318992615,0.10174361616373062,-0.1796875,-3.484375,0.6910801157355309,3.3046875,True,True,retained_pair
RR,base,1157,2,0,retained,0.8798086047172546,0.3904115557670593,0.34375,-1.2109375,0.4893970489501953,1.5546875,True,True,retained_pair
RR,base,1157,2,1,retained,0.8798086047172546,0.08447039127349854,0.34375,-4.3828125,0.7953382134437561,4.7265625,True,True,lucky_pair
RR,base,1157,2,3,retained,0.8798086047172546,0.037517692893743515,0.34375,-4.9296875,0.8422909118235111,5.2734375,True,True,retained_pair
RR,base,1160,3,0,retained,0.7608892917633057,0.6160504221916199,-1.171875,-1.890625,0.1448388695716858,0.71875,True,True,forgotten_pair
RR,base,1160,3,1,retained,0.7608892917633057,0.3206016719341278,-1.171875,-3.1875,0.44028761982917786,2.015625,True,True,lucky_pair
RR,base,1160,3,2,retained,0.7608892917633057,0.10300604999065399,-1.171875,-4.625,0.6578832417726517,3.453125,True,True,lucky_pair
RR,base,1161,0,1,retained,0.8665045499801636,0.004697342403233051,-0.046875,-10.2421875,0.8618072075769305,10.1953125,True,True,lucky_pair
RR,base,1161,0,2,retained,0.8665045499801636,0.009078167378902435,-0.046875,-7.84375,0.8574263826012611,7.796875,True,True,lucky_pair
RR,base,1161,0,3,retained,0.8665045499801636,0.006316591054201126,-0.046875,-8.3515625,0.8601879589259624,8.3046875,True,True,lucky_pair
RR,base,1165,1,0,retained,0.9031022191047668,0.017961233854293823,1.2109375,-8.1484375,0.885140985250473,9.359375,True,True,retained_pair
RR,base,1165,1,2,retained,0.9031022191047668,0.06686261296272278,1.2109375,-3.484375,0.8362396061420441,4.6953125,True,True,retained_pair
RR,base,1165,1,3,retained,0.9031022191047668,0.2177128940820694,1.2109375,-2.765625,0.6853893250226974,3.9765625,True,True,retained_pair
RR,base,1169,0,1,retained,0.7766509652137756,0.11736874282360077,-0.25,-4.9609375,0.6592822223901749,4.7109375,True,True,retained_pair
RR,base,1169,0,2,retained,0.7766509652137756,0.006984759587794542,-0.25,-9.46875,0.7696662056259811,9.21875,True,True,retained_pair
RR,base,1169,0,3,retained,0.7766509652137756,0.08356973528862,-0.25,-4.6953125,0.6930812299251556,4.4453125,True,True,lucky_pair
RR,base,1171,3,0,retained,0.17944858968257904,0.0698937177658081,-3.390625,-5.3125,0.10955487191677094,1.921875,True,True,retained_pair
RR,base,1171,3,1,retained,0.17944858968257904,0.021823756396770477,-3.390625,-9.03125,0.15762483328580856,5.640625,True,True,retained_pair
RR,base,1171,3,2,retained,0.17944858968257904,0.08563073724508286,-3.390625,-4.4609375,0.09381785243749619,1.0703125,True,True,lucky_pair
RR,base,1172,2,0,retained,0.9362136125564575,0.1284133791923523,3.90625,-3.2109375,0.8078002333641052,7.1171875,True,True,lucky_pair
RR,base,1172,2,1,retained,0.9362136125564575,0.17126134037971497,3.90625,-3.28125,0.7649522721767426,7.1875,True,True,retained_pair
RR,base,1172,2,3,retained,0.9362136125564575,0.02577780745923519,3.90625,-5.0234375,0.9104358050972223,8.9296875,True,True,retained_pair
RR,base,1174,3,0,suppressed,0.791114330291748,0.3081543743610382,0.359375,-2.03125,0.48295995593070984,2.390625,True,True,hidden_pair
RR,base,1174,3,1,suppressed,0.791114330291748,0.32011133432388306,0.359375,-2.671875,0.471002995967865,3.03125,True,True,hidden_pair
RR,base,1174,3,2,suppressed,0.791114330291748,0.21749044954776764,0.359375,-3.2421875,0.5736238807439804,3.6015625,True,True,retained_pair
RR,base,1176,1,0,suppressed,0.7629088759422302,0.061435651034116745,-1.265625,-4.0546875,0.7014732249081135,2.7890625,True,True,hidden_pair
RR,base,1176,1,2,suppressed,0.7629088759422302,0.2814438045024872,-1.265625,-3.015625,0.48146507143974304,1.75,True,True,lucky_pair
RR,base,1176,1,3,suppressed,0.7629088759422302,0.025576971471309662,-1.265625,-7.5625,0.7373319044709206,6.296875,True,True,hidden_pair
RR,base,1178,3,0,retained,0.5214013457298279,0.40185418725013733,-2.3828125,-2.5234375,0.11954715847969055,0.140625,True,True,retained_pair
RR,base,1178,3,1,retained,0.5214013457298279,0.4462831914424896,-2.3828125,-2.484375,0.07511815428733826,0.1015625,True,True,retained_pair
RR,base,1178,3,2,retained,0.5214013457298279,0.2439710646867752,-2.3828125,-3.890625,0.2774302810430527,1.5078125,True,True,retained_pair
RR,base,1179,1,0,retained,0.6627762913703918,0.010279717855155468,-1.453125,-9.796875,0.6524965735152364,8.34375,True,True,hidden_pair
RR,base,1179,1,2,retained,0.6627762913703918,0.17017270624637604,-1.453125,-3.2734375,0.4926035851240158,1.8203125,True,True,retained_pair
RR,base,1179,1,3,retained,0.6627762913703918,0.08109995722770691,-1.453125,-5.0,0.5816763341426849,3.546875,True,True,retained_pair
RR,base,1180,3,0,lucky,0.9633595943450928,0.0119444215670228,0.4609375,-9.359375,0.95141517277807,9.8203125,True,True,lucky_pair
RR,base,1180,3,1,lucky,0.9633595943450928,0.030035506933927536,0.4609375,-8.6640625,0.9333240874111652,9.125,True,True,forgotten_pair
RR,base,1180,3,2,lucky,0.9633595943450928,0.007755871396511793,0.4609375,-11.6640625,0.955603722948581,12.125,True,True,lucky_pair
RR,base,1184,1,0,suppressed,0.37010836601257324,0.030718492344021797,-2.1953125,-6.765625,0.33938987366855145,4.5703125,True,True,hidden_pair
RR,base,1184,1,2,suppressed,0.37010836601257324,0.03441695123910904,-2.1953125,-6.5546875,0.3356914147734642,4.359375,True,True,forgotten_pair
RR,base,1184,1,3,suppressed,0.37010836601257324,0.022998319938778877,-2.1953125,-6.953125,0.34711004607379436,4.7578125,True,True,hidden_pair
RR,base,1207,2,0,retained,0.3720903694629669,0.03531431779265404,-2.8359375,-5.5078125,0.3367760516703129,2.671875,True,True,retained_pair
RR,base,1207,2,1,retained,0.3720903694629669,0.08646416664123535,-2.8359375,-6.1640625,0.28562620282173157,3.328125,True,True,retained_pair
RR,base,1207,2,3,retained,0.3720903694629669,0.14281389117240906,-2.8359375,-3.96875,0.22927647829055786,1.1328125,True,True,hidden_pair
RR,base,1216,0,1,retained,0.31951671838760376,0.03551119193434715,-3.5859375,-9.6484375,0.2840055264532566,6.0625,True,True,retained_pair
RR,base,1216,0,2,retained,0.31951671838760376,0.1778886318206787,-3.5859375,-3.84375,0.14162808656692505,0.2578125,True,True,hidden_pair
RR,base,1216,0,3,retained,0.31951671838760376,0.14396236836910248,-3.5859375,-5.359375,0.17555435001850128,1.7734375,True,True,retained_pair
RR,base,1221,1,0,retained,0.6531782150268555,0.05417549982666969,-1.921875,-6.3671875,0.5990027152001858,4.4453125,True,True,retained_pair
RR,base,1221,1,2,retained,0.6531782150268555,0.5951640605926514,-1.921875,-2.0390625,0.0580141544342041,0.1171875,True,True,retained_pair
RR,base,1221,1,3,retained,0.6531782150268555,0.3157402276992798,-1.921875,-3.625,0.3374379873275757,1.703125,True,True,retained_pair
RR,base,1233,1,0,retained,0.9089842438697815,0.035588208585977554,-0.46875,-10.5078125,0.8733960352838039,10.0390625,True,True,retained_pair
RR,base,1233,1,2,retained,0.9089842438697815,0.036261796951293945,-0.46875,-9.5234375,0.8727224469184875,9.0546875,True,True,retained_pair
RR,base,1233,1,3,retained,0.9089842438697815,0.05199619382619858,-0.46875,-7.3828125,0.8569880500435829,6.9140625,True,True,retained_pair
RR,base,1243,0,1,suppressed,0.7687711715698242,0.02774909883737564,-1.71875,-6.0,0.7410220727324486,4.28125,True,True,hidden_pair
RR,base,1243,0,2,suppressed,0.7687711715698242,0.027903083711862564,-1.71875,-7.1328125,0.7408680878579617,5.4140625,True,True,hidden_pair
RR,base,1243,0,3,suppressed,0.7687711715698242,0.024477815255522728,-1.71875,-7.6953125,0.7442933563143015,5.9765625,True,True,hidden_pair
RR,base,1253,3,0,suppressed,0.9613987803459167,0.026624543592333794,0.65625,-7.3984375,0.934774236753583,8.0546875,True,True,retained_pair
RR,base,1253,3,1,suppressed,0.9613987803459167,0.011169175617396832,0.65625,-11.6796875,0.9502296047285199,12.3359375,True,True,forgotten_pair
RR,base,1253,3,2,suppressed,0.9613987803459167,0.009793980978429317,0.65625,-12.12890625,0.9516047993674874,12.78515625,True,True,hidden_pair
RR,base,1262,0,1,suppressed,0.40390288829803467,0.1679067760705948,-3.078125,-4.546875,0.23599611222743988,1.46875,True,True,forgotten_pair
RR,base,1262,0,2,suppressed,0.40390288829803467,0.17047257721424103,-3.078125,-4.1953125,0.23343031108379364,1.1171875,True,True,forgotten_pair
RR,base,1262,0,3,suppressed,0.40390288829803467,0.2202773243188858,-3.078125,-3.8046875,0.18362556397914886,0.7265625,True,True,retained_pair
RR,base,1264,2,0,retained,0.9129648804664612,0.006960202008485794,0.8203125,-14.203125,0.9060046784579754,15.0234375,True,True,retained_pair
RR,base,1264,2,1,retained,0.9129648804664612,0.004490293096750975,0.8203125,-14.0625,0.9084745873697102,14.8828125,True,True,retained_pair
RR,base,1264,2,3,retained,0.9129648804664612,0.0039801811799407005,0.8203125,-13.09375,0.9089846992865205,13.9140625,True,True,retained_pair
RR,base,1271,2,0,retained,0.6962234377861023,0.33555638790130615,-0.0703125,-2.6953125,0.36066704988479614,2.625,True,True,retained_pair
RR,base,1271,2,1,retained,0.6962234377861023,0.10320117324590683,-0.0703125,-4.4140625,0.5930222645401955,4.34375,True,True,retained_pair
RR,base,1271,2,3,retained,0.6962234377861023,0.6281781792640686,-0.0703125,-1.125,0.06804525852203369,1.0546875,True,True,retained_pair
RR,ck8,3,0,1,forgotten,0.08527279645204544,0.09556927531957626,-5.673828125,-2.2890625,-0.010296478867530823,-3.384765625,False,False,forgotten_pair
RR,ck8,3,0,2,forgotten,0.08527279645204544,0.44513359665870667,-5.673828125,-2.013671875,-0.3598608002066612,-3.66015625,False,False,forgotten_pair
RR,ck8,3,0,3,forgotten,0.08527279645204544,0.13407571613788605,-5.673828125,-2.91015625,-0.04880291968584061,-2.763671875,False,False,forgotten_pair
RR,ck8,17,2,0,retained,0.5041157007217407,0.3292071521282196,-2.4140625,-3.3671875,0.17490854859352112,0.953125,True,True,retained_pair
RR,ck8,17,2,1,retained,0.5041157007217407,0.34644296765327454,-2.4140625,-2.8671875,0.1576727330684662,0.453125,True,True,retained_pair
RR,ck8,17,2,3,retained,0.5041157007217407,0.3001032769680023,-2.4140625,-3.3984375,0.2040124237537384,0.984375,True,True,retained_pair
RR,ck8,26,2,0,suppressed,0.33195704221725464,0.316842645406723,-1.8232421875,-1.641357421875,0.015114396810531616,-0.181884765625,True,False,hidden_pair
RR,ck8,26,2,1,suppressed,0.33195704221725464,0.2799433171749115,-1.8232421875,-1.39404296875,0.05201372504234314,-0.42919921875,True,False,hidden_pair
RR,ck8,26,2,3,suppressed,0.33195704221725464,0.29791614413261414,-1.8232421875,-1.66455078125,0.0340408980846405,-0.15869140625,True,False,hidden_pair
RR,ck8,34,2,0,retained,0.5219710469245911,0.3180324137210846,-2.9296875,-6.2578125,0.20393863320350647,3.328125,True,True,retained_pair
RR,ck8,34,2,1,retained,0.5219710469245911,0.43161654472351074,-2.9296875,-4.625,0.09035450220108032,1.6953125,True,True,retained_pair
RR,ck8,34,2,3,retained,0.5219710469245911,0.4945688247680664,-2.9296875,-3.1640625,0.027402222156524658,0.234375,True,True,retained_pair
RR,ck8,39,0,1,retained,0.23010098934173584,0.11950745433568954,-9.046875,-9.8046875,0.1105935350060463,0.7578125,True,True,retained_pair
RR,ck8,39,0,2,retained,0.23010098934173584,0.12222744524478912,-9.046875,-9.78125,0.10787354409694672,0.734375,True,True,retained_pair
RR,ck8,39,0,3,retained,0.23010098934173584,0.18275777995586395,-9.046875,-7.8125,0.04734320938587189,-1.234375,True,False,hidden_pair
RR,ck8,41,1,0,lucky,0.13478392362594604,0.17056813836097717,-1.688720703125,-2.1083984375,-0.03578421473503113,0.419677734375,False,True,lucky_pair
RR,ck8,41,1,2,lucky,0.13478392362594604,0.19021718204021454,-1.688720703125,-2.08154296875,-0.055433258414268494,0.392822265625,False,True,lucky_pair
RR,ck8,41,1,3,lucky,0.13478392362594604,0.20423318445682526,-1.688720703125,-2.1962890625,-0.06944926083087921,0.507568359375,False,True,lucky_pair
RR,ck8,46,3,0,retained,0.6861440539360046,0.6201096773147583,-1.265625,-1.4765625,0.06603437662124634,0.2109375,True,True,retained_pair
RR,ck8,46,3,1,retained,0.6861440539360046,0.41168031096458435,-1.265625,-2.7890625,0.2744637429714203,1.5234375,True,True,retained_pair
RR,ck8,46,3,2,retained,0.6861440539360046,0.5628921389579773,-1.265625,-1.2421875,0.12325191497802734,-0.0234375,True,False,hidden_pair
RR,ck8,57,1,0,retained,0.2281184047460556,0.18066434562206268,-5.1953125,-6.375,0.04745405912399292,1.1796875,True,True,retained_pair
RR,ck8,57,1,2,retained,0.2281184047460556,0.18349798023700714,-5.1953125,-5.8046875,0.04462042450904846,0.609375,True,True,retained_pair
RR,ck8,57,1,3,retained,0.2281184047460556,0.10617867857217789,-5.1953125,-8.7734375,0.12193972617387772,3.578125,True,True,retained_pair
RR,ck8,59,0,1,retained,0.3047099709510803,0.3001483082771301,-3.265625,-3.34375,0.004561662673950195,0.078125,True,True,retained_pair
RR,ck8,59,0,2,retained,0.3047099709510803,0.2754593789577484,-3.265625,-3.5546875,0.02925059199333191,0.2890625,True,True,retained_pair
RR,ck8,59,0,3,retained,0.3047099709510803,0.26118960976600647,-3.265625,-3.578125,0.04352036118507385,0.3125,True,True,retained_pair
RR,ck8,63,0,1,retained,0.3297710418701172,0.2659337818622589,-2.109375,-1.9912109375,0.06383726000785828,-0.1181640625,True,False,hidden_pair
RR,ck8,63,0,2,retained,0.3297710418701172,0.30027830600738525,-2.109375,-2.1171875,0.029492735862731934,0.0078125,True,True,retained_pair
RR,ck8,63,0,3,retained,0.3297710418701172,0.255617618560791,-2.109375,-2.115234375,0.07415342330932617,0.005859375,True,True,retained_pair
RR,ck8,67,1,0,retained,0.19128383696079254,0.28706398606300354,-3.05859375,-4.0009765625,-0.095780149102211,0.9423828125,False,True,lucky_pair
RR,ck8,67,1,2,retained,0.19128383696079254,0.2441418170928955,-3.05859375,-3.380859375,-0.052857980132102966,0.322265625,False,True,lucky_pair
RR,ck8,67,1,3,retained,0.19128383696079254,0.3698666989803314,-3.05859375,-2.87890625,-0.17858286201953888,-0.1796875,False,False,forgotten_pair
RR,ck8,68,2,0,suppressed,0.2205241471529007,0.20674730837345123,-2.5703125,-7.6171875,0.013776838779449463,5.046875,True,True,retained_pair
RR,ck8,68,2,1,suppressed,0.2205241471529007,0.17606446146965027,-2.5703125,-2.40625,0.04445968568325043,-0.1640625,True,False,hidden_pair
RR,ck8,68,2,3,suppressed,0.2205241471529007,0.20047436654567719,-2.5703125,-2.3828125,0.02004978060722351,-0.1875,True,False,hidden_pair
RR,ck8,74,0,1,suppressed,0.6101507544517517,0.623336136341095,-3.8046875,-3.4140625,-0.013185381889343262,-0.390625,False,False,forgotten_pair
